experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-4,0",+step_size,1e-4,0,buildingenergy,TERMINATION_REASON_OPTIMAL,5840,92.714804905,6226.5,33232.557549841935,33230.92471798641,2.4566983745461805e-5,0.6229066665146475,0.34752273480199847,0.6874457766934609,0.671500877190681,9.536546962601212e-5,0.0018445907123741299,9.252595772909158e-5,0.00010172714394647492,175.54769186591417,6729.716604691964,599.999645366748
"+step_size,1e-4,1",+step_size,1e-4,1,buildingenergy,TERMINATION_REASON_OPTIMAL,7960,171.233926565,8526.5,33246.46213456716,33240.91127603609,8.348615323757127e-5,0.06823393498561293,0.04114076183898874,0.003177183765763447,0.0005955019690961905,1.0446446641425921e-5,0.0002183680651322909,4.276293211408728e-7,9.02139023021043e-8,174.8714856342573,6701.457432514705,599.999509734588
