experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,0",+primal_weight,1e-4,0,nug08-3rd,TERMINATION_REASON_OPTIMAL,1574,32.650005238,4747.0,214.02773693923012,213.98732020780926,9.420818861145424e-5,0.0004100612199484964,9.441497779838492e-5,0.0,0.0,8.201224398969928e-5,4.720748889919246e-5,0.0,0.0,0.2500397320037486,4.796427713453813,22.530330715820998
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,nug08-3rd,TERMINATION_REASON_OPTIMAL,1169,24.635052042,3532.0,213.96679123917875,214.00241943787273,8.305537508799769e-5,0.0004936432953001361,0.00010357746517153377,0.0005609977641510414,5.4494920663339386e-5,9.872865906002722e-5,5.1788732585766883e-5,6.962016078299206e-7,2.526254600337447e-6,0.24997543266184266,4.7951149701959945,23.280435200293493
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,nug08-3rd,TERMINATION_REASON_OPTIMAL,2079,47.945353815,6262.0,213.9791929815807,214.00706158727652,6.496386632209923e-5,0.0004890134494077628,7.493675357050922e-5,0.0016278467946385603,0.0001425006665991546,9.780268988155256e-5,3.746837678525461e-5,2.0201676871978037e-6,6.605991166979473e-6,0.25000681633073185,4.795383532388182,22.62970398384919
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,nug08-3rd,TERMINATION_REASON_OPTIMAL,832,18.389767648,2521.0,213.97339786587492,214.00652269448722,7.721766689926073e-5,0.0004135712878725045,8.602070054930522e-5,0.001535120093530607,0.00018373805093219175,8.27142575745009e-5,4.301035027465261e-5,1.9050932920300885e-6,8.517657990403281e-6,0.2499821997697449,4.7952578547814255,22.44353210510754
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,nug08-3rd,TERMINATION_REASON_OPTIMAL,864,19.547926203,2617.0,214.03121691474718,213.9911771301253,9.332795951368084e-5,0.00048516767944876786,0.00010852990354526248,0.0,0.0,9.703353588975357e-5,5.426495177263124e-5,0.0,0.0,0.25004751791985547,4.796509222181747,22.32451322767147
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,nug08-3rd,TERMINATION_REASON_OPTIMAL,780,18.181147186,2365.0,214.02995597059981,213.99667722390933,7.75680205275205e-5,0.00044557690175746383,0.00010320791162854448,0.0,0.0,8.911538035149276e-5,5.160395581427224e-5,0.0,0.0,0.2500437581670574,4.796472184025345,22.79473261212969
