experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,66,6.89082025,222.0,0.0,1.2327695374155779e-9,1.2327695358958573e-9,9.784907366183651e-5,1.4731049850306586e-5,1.1976602372752172e-6,2.590222144898535e-7,9.784907366183651e-5,1.4731049850306586e-5,2.1886521956403203e-7,1.2951110724492674e-7,0.000612588376259465,0.004821371529967095,3.560010079304315e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,67,3.024428944,225.0,0.0,1.2685281285579242e-9,1.2685281269487606e-9,9.95790704859022e-5,1.50784476006171e-5,1.1880403923163724e-6,2.2515072850482028e-7,9.95790704859022e-5,1.50784476006171e-5,2.1710725063965696e-7,1.1257536425241014e-7,0.0006153904778794969,0.004806004291925302,3.5020954140326446e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,68,2.825401137,228.0,0.0,1.2917016978940686e-9,1.2917016962255754e-9,9.944731508136872e-5,1.5301685048567008e-5,1.1875212344000878e-6,2.032873336680287e-7,9.944731508136872e-5,1.5301685048567008e-5,2.1701237764663305e-7,1.0164366683401435e-7,0.0006150562054507301,0.004800573539553242,3.49046355178378e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,69,2.866766501,231.0,0.0,1.3047940617543968e-9,1.3047940600519092e-9,9.866262350870543e-5,1.5428350310166727e-5,1.1804582486129822e-6,1.8455117401225846e-7,9.866262350870543e-5,1.5428350310166727e-5,2.1572165938868252e-7,9.227558700612923e-8,0.000614719204272483,0.004797757995810647,3.4848369320755585e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,69,2.946696108,231.0,0.0,1.3184566347241607e-9,1.3184566329858328e-9,9.935103526873818e-5,1.5562530879735108e-5,1.1898861866800418e-6,1.8714943639753495e-7,9.935103526873818e-5,1.5562530879735108e-5,2.1744455848047971e-7,9.357471819876748e-8,0.0006143964186715829,0.004794242762431057,3.473777523967437e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,69,3.008964316,231.0,0.0,1.3246033404089868e-9,1.3246033386544128e-9,9.989560830844171e-5,1.5658378498322492e-5,1.194954881846942e-6,1.902251656261892e-7,9.989560830844171e-5,1.5658378498322492e-5,2.183708320980548e-7,9.51125828130946e-8,0.0006141292511153753,0.004792115023640384,3.46073892922935e-6
"+primal_weight,1e-4,8",+primal_weight,1e-4,8,self,TERMINATION_REASON_OPTIMAL,70,3.105705689,234.0,0.0,1.325762625122514e-9,1.3257626233648674e-9,9.877312952214327e-5,1.5674667437669422e-5,1.1818556444593675e-6,1.8740044636780254e-7,9.877312952214327e-5,1.5674667437669422e-5,2.159770250919247e-7,9.370022318390127e-8,0.0006143635411182145,0.004791888981791244,3.4548337122233328e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,70,2.935177001,234.0,0.0,1.3306018837528947e-9,1.3306018819823934e-9,9.915020824124765e-5,1.5740682322326442e-5,1.1857581971218303e-6,1.8949191635495003e-7,9.915020824124765e-5,1.5740682322326442e-5,2.166901931664308e-7,9.474595817747502e-8,0.000614107276539109,0.004790314596115503,3.4451161064509066e-6
