experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-4,0",+step_size,1e-4,0,fome13,TERMINATION_REASON_OPTIMAL,7400,74.908957282,7791.5,9.013577295627335e7,9.014449365082645e7,4.837298429195134e-5,0.023561771592927844,0.004301648126684654,209.1725728445821,12.05436103311149,7.131336791981789e-6,4.217302084984955e-5,2.0486434347615113e-7,3.0088713227708646e-7,108.00000000000023,5732.157777962325,9.078561681846928e6
"+step_size,1e-4,1",+step_size,1e-4,1,fome13,TERMINATION_REASON_OPTIMAL,5720,63.704933428,6027.5,9.014789849312545e7,9.015581465759277e7,4.3904611197873723e-5,0.23951722142080573,0.04828785299466887,171.64080162960258,8.52542480401462,7.249361393283885e-5,0.00047341032347714574,1.6810559654824075e-7,2.1280187424930392e-7,108.00000000000007,5732.236827780052,9.840264795218335e6
"+step_size,1e-4,2",+step_size,1e-4,2,fome13,TERMINATION_REASON_OPTIMAL,7200,82.393795938,7581.5,9.013985251867667e7,9.015582765477371e7,8.860520669752009e-5,0.025468719952236832,0.004519965411788007,454.64658454358766,28.159751969807985,7.708504384898754e-6,4.43133863900785e-5,4.452824420981874e-7,7.028914259790111e-7,108.00000000000004,5732.415266865342,9.829230768350577e6
"+step_size,1e-4,3",+step_size,1e-4,3,fome13,TERMINATION_REASON_OPTIMAL,5960,70.101110092,6279.5,9.013439284745334e7,9.011981149835587e7,8.089325333354513e-5,0.045432169255532014,0.0061334795734229175,385.5767828307355,21.159398896120365,1.3750752946300813e-5,6.013215268061684e-5,3.7763523869334625e-7,5.281566428176949e-7,108.00000000000009,5732.143899401737,8.965097898277454e6
