experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-4,0",+step_size,1e-4,0,nug08-3rd,TERMINATION_REASON_OPTIMAL,383,11.181163882,1153.5,214.01419919874212,213.98038028251756,7.883296862504667e-5,0.000475633691969434,5.640673604734303e-5,0.0,0.0,9.51267383938868e-5,2.8203368023671516e-5,0.0,0.0,0.25001861811742176,4.796098458470928,25.842930572069054
"+step_size,1e-4,1",+step_size,1e-4,1,nug08-3rd,TERMINATION_REASON_OPTIMAL,366,6.838488336,1101.5,214.02721193031903,213.99750731416736,6.923753998131337e-5,0.000492124822958739,9.545196447957593e-5,7.481087422069381e-5,9.316443447149325e-6,9.842496459174779e-5,4.772598223978797e-5,9.284074597770802e-8,4.318881068300725e-7,0.2500352428257345,4.796385272032849,26.754957629797847
"+step_size,1e-4,2",+step_size,1e-4,2,nug08-3rd,TERMINATION_REASON_OPTIMAL,401,7.446611618,1206.5,213.97194631507926,214.00423881452335,7.527807035331411e-5,0.0004516759308664798,7.941470482242252e-5,0.001282399955523966,0.00011930058572184876,9.033518617329596e-5,3.970735241121126e-5,1.5914660769956768e-6,5.530490728937304e-6,0.24998015349213196,4.795216667031345,27.27309405881199
"+step_size,1e-4,3",+step_size,1e-4,3,nug08-3rd,TERMINATION_REASON_OPTIMAL,385,7.243097247,1158.5,214.00134722379505,213.97948300273703,5.0967827738312607e-5,6.032970407402333e-5,2.823733092460756e-6,0.0,0.0,1.2065940814804667e-5,1.411866546230378e-6,0.0,0.0,0.25000266450556424,4.795864026345795,27.100187198568324
"+step_size,1e-4,4",+step_size,1e-4,4,nug08-3rd,TERMINATION_REASON_OPTIMAL,437,9.288477666,1314.5,214.02999076683403,213.9973369665058,7.611123631856283e-5,0.0004421232726419815,8.801558835180856e-5,0.0,0.0,8.84246545283963e-5,4.400779417590428e-5,0.0,0.0,0.25003510791404293,4.796480291272632,26.847695979124072
"+step_size,1e-4,5",+step_size,1e-4,5,nug08-3rd,TERMINATION_REASON_OPTIMAL,565,11.960718303,1698.5,214.01220282698173,213.969392368277,9.979556042549987e-5,0.0003671206489737713,2.8969096469655398e-5,0.00015774686550935625,2.7885980911079855e-5,7.342412979475426e-5,1.4484548234827699e-5,1.957648112269044e-7,1.2927275919300476e-6,0.25001962232507025,4.796114183872342,26.82493732085449
