experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-8,0",+step_size,1e-8,0,nug08-3rd,TERMINATION_REASON_OPTIMAL,827,18.962634013,2485.5,214.00000151896754,213.99999754462672,9.264197721349257e-9,2.193463673374723e-8,4.509923989814979e-9,0.0,0.0,4.386927346749446e-9,2.2549619949074895e-9,0.0,0.0,0.2500000017847292,4.795831556016056,25.84415664278103
"+step_size,1e-8,1",+step_size,1e-8,1,nug08-3rd,TERMINATION_REASON_OPTIMAL,573,10.310801894,1722.5,214.0000023732315,214.0000001367094,5.213338214413576e-9,3.3493838022608596e-8,7.2920061100489875e-9,3.17881823531935e-8,2.57534171765883e-9,6.69876760452172e-9,3.6460030550244937e-9,3.944932596616471e-11,1.193867021454965e-10,0.25000000282180224,4.795831573743909,26.755112790593202
"+step_size,1e-8,2",+step_size,1e-8,2,nug08-3rd,TERMINATION_REASON_OPTIMAL,642,13.598647215,1929.5,213.99999742552797,214.00000026283897,6.613778593348922e-9,3.738401758368135e-8,7.638006893628813e-9,6.055862577408074e-8,4.831603117594341e-9,7.476803516736271e-9,3.819003446814406e-9,7.51536197219748e-11,2.2398160148233333e-10,0.2499999980905047,4.795831467836624,27.272829154446722
"+step_size,1e-8,3",+step_size,1e-8,3,nug08-3rd,TERMINATION_REASON_OPTIMAL,593,21.972239238,1782.5,214.00000016825453,214.00000297896352,6.551769163529346e-9,2.5997416780650897e-9,4.823932364672601e-10,6.828903101636858e-7,5.392013457949929e-8,5.199483356130179e-10,2.4119661823363003e-10,8.474709923789073e-10,2.499608887841019e-9,0.25000000020203617,4.795831526971594,27.1014696989264
"+step_size,1e-8,4",+step_size,1e-8,4,nug08-3rd,TERMINATION_REASON_OPTIMAL,732,24.719109319,2199.5,214.00000108534707,213.99999780862066,7.638056903377099e-9,1.5642151416454747e-8,3.226299227776508e-9,0.0,0.0,3.1284302832909494e-9,1.613149613888254e-9,0.0,0.0,0.25000000127567823,4.795831546666381,26.847862281480108
"+step_size,1e-8,5",+step_size,1e-8,5,nug08-3rd,TERMINATION_REASON_OPTIMAL,994,21.075717298,2985.5,213.9999974589107,213.99999406296422,7.915959347351274e-9,3.6845952444205944e-8,7.549402214479528e-9,0.0,0.0,7.369190488841189e-9,3.774701107239764e-9,0.0,0.0,0.24999999811264983,4.795831468584333,26.826849926772454
