experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,68,7.490210677,228.0,0.0,1.1300683454465067e-9,1.1300683441694523e-9,9.759342201950337e-5,1.4046984303391378e-5,1.1670737825374881e-6,2.990316888634311e-7,9.759342201950337e-5,1.4046984303391378e-5,2.1327572855188276e-7,1.4951584443171556e-7,0.0006161158354258757,0.004851983871805692,3.5527179701730205e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,67,3.152646444,225.0,0.0,1.2237045641184492e-9,1.2237045626209965e-9,9.926255319105168e-5,1.4872516459807974e-5,1.1691695555248468e-6,2.4163069312927724e-7,9.926255319105168e-5,1.4872516459807974e-5,2.136587184857209e-7,1.2081534656463862e-7,0.0006150392623491307,0.004813724583252732,3.4931445153080043e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,68,2.981523246,228.0,0.0,1.252272793434413e-9,1.252272791866226e-9,9.914955714977629e-5,1.5160338344310777e-5,1.1653720359229434e-6,2.154966094393367e-7,9.914955714977629e-5,1.5160338344310777e-5,2.129647445725849e-7,1.0774830471966835e-7,0.0006159485251817388,0.0048061160538378726,3.4749948626419667e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,69,3.083024933,231.0,0.0,1.3638863641424711e-9,1.3638863622822852e-9,9.929343092303091e-5,1.430439032835894e-5,1.3196787369970742e-6,2.6303132790647845e-7,9.929343092303091e-5,1.430439032835894e-5,2.411633679882092e-7,1.3151566395323923e-7,0.0006166248658198763,0.004811458510320341,3.736667760918484e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,70,3.200706197,234.0,0.0,1.3684636145061594e-9,1.3684636126334668e-9,9.835384584145823e-5,1.4462671519939208e-5,1.3016867754531567e-6,2.495093121554602e-7,9.835384584145823e-5,1.4462671519939208e-5,2.3787544501044048e-7,1.247546560777301e-7,0.0006164087579946317,0.0048094291362849265,3.7253645641536443e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,70,3.198812803,234.0,0.0,1.374239968298231e-9,1.3742399664096954e-9,9.905591449026122e-5,1.4562997767228133e-5,1.3058288811731112e-6,2.500296760072719e-7,9.905591449026122e-5,1.4562997767228133e-5,2.3863238996831753e-7,1.2501483800363595e-7,0.0006158457985406484,0.004806931233664709,3.7114455156082177e-6
"+primal_weight,1e-4,8",+primal_weight,1e-4,8,self,TERMINATION_REASON_OPTIMAL,70,3.179013302,234.0,0.0,1.3814625386859405e-9,1.3814625367775019e-9,9.991652131994142e-5,1.4693539978161092e-5,1.3115340532163278e-6,2.505159295152597e-7,9.991652131994142e-5,1.4693539978161092e-5,2.396749759146707e-7,1.2525796475762986e-7,0.0006149840608915723,0.004803937216553235,3.6950462392913e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,71,3.125362944,237.0,0.0,1.3776230624828745e-9,1.377623060585029e-9,9.855093398638309e-5,1.4697506936737229e-5,1.2916994310036943e-6,2.383435749763617e-7,9.855093398638309e-5,1.4697506936737229e-5,2.360503177600224e-7,1.1917178748818085e-7,0.0006153095982711948,0.004804865829925652,3.6965005968816547e-6
