experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-8,0",+step_size,1e-8,0,self,TERMINATION_REASON_OPTIMAL,891,33.966863552,2681.5,0.0,1.4062940400040704e-12,1.4062940400020929e-12,9.956956912415856e-9,3.3345558590833907e-9,2.1471937838656905e-8,6.040591553869507e-9,9.956956912415856e-9,3.3345558590833907e-9,3.923867757532452e-9,3.0202957769347534e-9,0.00109064136106173,0.005630600787288683,2.4279745764782873e-8
"+step_size,1e-8,1",+step_size,1e-8,1,self,TERMINATION_REASON_OPTIMAL,814,29.6937125,2452.5,0.0,-6.3861033292327215e-12,6.38610332919194e-12,9.54201070475678e-9,3.02990065106706e-9,2.2631767252306818e-8,4.645598685759865e-9,9.54201070475678e-9,3.02990065106706e-9,4.1358196211535016e-9,2.3227993428799325e-9,0.000858254309913206,0.005762345093109156,8.019801131250741e-8
"+step_size,1e-8,2",+step_size,1e-8,2,self,TERMINATION_REASON_OPTIMAL,886,31.756679492,2665.5,0.0,-2.944680706466547e-12,2.9446807064578757e-12,9.448549525432516e-9,3.115913671774672e-9,1.9337375449368955e-8,4.932642255114121e-9,9.448549525432516e-9,3.115913671774672e-9,3.5337892933200048e-9,2.4663211275570607e-9,0.0009282747828360443,0.005672300707022197,3.795591180207948e-8
"+step_size,1e-8,3",+step_size,1e-8,3,self,TERMINATION_REASON_OPTIMAL,918,33.554482442,2761.5,0.0,-1.4504572650401087e-11,1.4504572650190704e-11,8.966145835571189e-9,1.6855174533178465e-9,2.8761041568481767e-8,7.697253679190914e-9,8.966145835571189e-9,1.6855174533178465e-9,5.2559077122717385e-9,3.848626839595457e-9,0.001031433288451863,0.005620563964038866,8.787176451438762e-8
"+step_size,1e-8,4",+step_size,1e-8,4,self,TERMINATION_REASON_OPTIMAL,1077,36.838226571,3236.5,0.0,-1.8175633646453052e-10,1.8175633643149515e-10,9.554182210838798e-9,2.6361447272857993e-9,3.055763607157975e-8,1.7303418605927024e-8,9.554182210838798e-9,2.6361447272857993e-9,5.584224573890744e-9,8.651709302963512e-9,0.001099217830654806,0.005623239003703048,1.2526831258112472e-7
"+step_size,1e-8,5",+step_size,1e-8,5,self,TERMINATION_REASON_OPTIMAL,947,32.113896372,2849.5,0.0,-1.8380243398818698e-12,1.838024339878491e-12,9.988879502195383e-9,1.932447151733671e-9,3.8926604391239934e-8,1.6579220918899408e-8,9.988879502195383e-9,1.932447151733671e-9,7.113603300677299e-9,8.289610459449704e-9,0.0010335872185319975,0.005672967975624817,5.636552427166917e-8
