experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,0",+primal_weight,1e-4,0,self,TERMINATION_REASON_OPTIMAL,73,13.725738461,389.0,0.0,2.4333675731488565e-9,2.433367567227579e-9,9.980149585073843e-5,1.3323395493339712e-5,2.839451360118861e-6,7.101903738703969e-7,9.980149585073843e-5,1.3323395493339712e-5,5.188926926284819e-7,3.5509518693519844e-7,0.000610352138837768,0.004867597449679178,8.185133289601785e-6
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,83,9.357876108,439.0000011546538,0.0,2.1373743575918647e-9,2.137374353023496e-9,9.874447935526326e-5,1.2575299621801749e-5,3.223442950279926e-6,6.840355591046101e-7,9.874447935526326e-5,1.2575299621801749e-5,5.890648508714133e-7,3.4201777955230506e-7,0.0006514256674456843,0.00492907054258828,8.652912441147523e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,87,8.927023539,459.0000023816154,0.0,1.939102983509906e-9,1.939102979749786e-9,9.90912292455787e-5,1.5070345722972958e-5,3.2506066290761424e-6,8.231923735790472e-7,9.90912292455787e-5,1.5070345722972958e-5,5.940288501250134e-7,4.115961867895236e-7,0.0006707636074291629,0.004952617246517167,8.857578445396017e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,91,10.234892053,479.00000368089223,0.0,1.7192177870364224e-9,1.7192177840807126e-9,9.971188174558962e-5,1.9649813150404678e-5,3.0869248098541994e-6,8.175186734275195e-7,9.971188174558962e-5,1.9649813150404678e-5,5.641169801407898e-7,4.0875933671375977e-7,0.0006937881612368462,0.004974224692155845,9.212456690075045e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,98,9.581451722,514.0000052257267,0.0,1.5861573940859502e-9,1.586157391570055e-9,9.96498844543067e-5,1.8135838157833735e-5,2.71840334690056e-6,5.314622956775264e-7,9.96498844543067e-5,1.8135838157833735e-5,4.967718947876121e-7,2.657311478387632e-7,0.0007246535284421856,0.005006288256823516,9.598671803724225e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,102,11.50534845,534.0000067129882,0.0,1.6523623230589235e-9,1.6523623203286224e-9,9.944188217800007e-5,1.3682431251811871e-5,2.7287059035878156e-6,5.544948611499051e-7,9.944188217800007e-5,1.3682431251811871e-5,4.986546251824668e-7,2.7724743057495254e-7,0.0007396004734872508,0.005024703821528253,9.725627169309461e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,104,10.718897881,544.0000080993522,0.0,1.664505562137076e-9,1.6645055593664973e-9,9.951520810093664e-5,1.256467224884742e-5,2.7781064196998697e-6,6.239450518872582e-7,9.951520810093664e-5,1.256467224884742e-5,5.076822729818457e-7,3.119725259436291e-7,0.0007516656357896828,0.005034077109114449,9.785241422422274e-6
"+primal_weight,1e-4,7",+primal_weight,1e-4,7,self,TERMINATION_REASON_OPTIMAL,105,11.498848072,549.00000939924,0.0,1.6654029931066895e-9,1.6654029903331225e-9,9.998096765174806e-5,1.258085484827579e-5,2.81675098886164e-6,6.965126888213409e-7,9.998096765174806e-5,1.258085484827579e-5,5.147443360372168e-7,3.4825634441067047e-7,0.000757517860324205,0.005038812625168749,9.820549613088095e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,108,12.112843468,564.0000132130672,0.0,1.6899831383085003e-9,1.6899831354524575e-9,9.918962760091944e-5,1.2385311014610209e-5,2.864654923981519e-6,8.736824786463147e-7,9.918962760091944e-5,1.2385311014610209e-5,5.234984926433063e-7,4.3684123932315734e-7,0.0007736976833499647,0.005052564176803972,9.913207855179982e-6
"+primal_weight,1e-4,15",+primal_weight,1e-4,15,self,TERMINATION_REASON_OPTIMAL,109,12.948039687,569.0000184163192,0.0,1.670484168933522e-9,1.6704841661430046e-9,9.907781035925785e-5,1.3064346517787197e-5,2.8594291794863656e-6,8.614504803708965e-7,9.907781035925785e-5,1.3064346517787197e-5,5.225435192036608e-7,4.3072524018544827e-7,0.0007775803205501458,0.005057163110104466,9.969577969590489e-6
