experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-4,0",+step_size,1e-4,0,fome13,TERMINATION_REASON_OPTIMAL,7400,71.260384354,7791.5,9.013577295627335e7,9.014449365082645e7,4.837298429195134e-5,0.023561771592927844,0.004301648126684654,209.1725728445821,12.05436103311149,7.131336791981789e-6,4.217302084984955e-5,2.0486434347615113e-7,3.0088713227708646e-7,108.00000000000023,5732.157777962325,9.078561681846928e6
"+step_size,1e-4,1",+step_size,1e-4,1,fome13,TERMINATION_REASON_OPTIMAL,7320,81.711544092,7707.5,9.014131746204108e7,9.015277745515442e7,6.356277533681542e-5,0.01567319733586558,0.0029162262971738073,445.43739059850674,20.269184375719306,4.743737047463682e-6,2.8590453893860857e-5,4.362629256011305e-7,5.059361291447476e-7,108.00000000000007,5732.18132529407,9.003253567721931e6
"+step_size,1e-4,2",+step_size,1e-4,2,fome13,TERMINATION_REASON_OPTIMAL,6600,76.17650431,6951.5,9.013595289267245e7,9.011906311107016e7,9.369937038669261e-5,0.060524098010633444,0.014181346826319441,132.35541953370836,9.441463016103626,1.8318560013301113e-5,0.0001390328120227396,1.2962935704018152e-7,2.356669692912222e-7,108.00000000000007,5732.217545378283,8.952283303420238e6
"+step_size,1e-4,3",+step_size,1e-4,3,fome13,TERMINATION_REASON_OPTIMAL,6600,79.376592031,6951.5,9.011947343246613e7,9.01153354759469e7,2.2958697719568806e-5,0.13477136587872932,0.029162461397515216,138.095827350062,9.658585784523893,4.079065091544726e-5,0.00028590648428936485,1.3525153236933635e-7,2.4108653877006776e-7,107.99999999999977,5732.452184687533,8.203405327998159e6
