experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,66,6.771120143,222.0,0.0,1.237466298138261e-9,1.2374662966069381e-9,9.78175551913276e-5,1.4668696595207395e-5,1.2155244451796e-6,2.704347202449828e-7,9.78175551913276e-5,1.4668696595207395e-5,2.2212979633100025e-7,1.352173601224914e-7,0.0006114290124899495,0.004824384264473017,3.583309785932275e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,67,2.617300889,225.0,0.0,1.2676813429499313e-9,1.2676813413429154e-9,9.946085230706185e-5,1.498324604602534e-5,1.1935276863778834e-6,2.3260383664359998e-7,9.946085230706185e-5,1.498324604602534e-5,2.1811002069263738e-7,1.1630191832179999e-7,0.0006140725795573597,0.004807935345661921,3.517966264382101e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,68,3.026650899,228.0,0.0,1.2901628270671114e-9,1.2901628254025912e-9,9.940801520579166e-5,1.5256342792336296e-5,1.1892363735249757e-6,2.0713786666471e-7,9.940801520579166e-5,1.5256342792336296e-5,2.1732580902680935e-7,1.03568933332355e-7,0.0006141805988424379,0.004801491381316898,3.4981373448950732e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,69,2.97254469,231.0,0.0,1.3044410254577245e-9,1.3044410237561582e-9,9.866043433395835e-5,1.5414685250583868e-5,1.1814735913951661e-6,1.8650601260152075e-7,9.866043433395835e-5,1.5414685250583868e-5,2.1590720718766514e-7,9.325300630076037e-8,0.0006147290183743746,0.004798289715975307,3.48985437338916e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,69,2.920559208,231.0,0.0,1.3180217872401618e-9,1.3180217855029806e-9,9.934719350276295e-5,1.5549642990009933e-5,1.1905336705550355e-6,1.8676005811769294e-7,9.934719350276295e-5,1.5549642990009933e-5,2.1756288227219803e-7,9.338002905884647e-8,0.0006143511891965587,0.00479466796474679,3.4779184207558267e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,69,2.955600327,231.0,0.0,1.3241783972933633e-9,1.324178395539915e-9,9.989145431261977e-5,1.5647114144799957e-5,1.1954168996091114e-6,1.8991513628933304e-7,9.989145431261977e-5,1.5647114144799957e-5,2.1845526307089042e-7,9.495756814466652e-8,0.0006141095437396033,0.004792482052660424,3.4642873141969046e-6
"+primal_weight,1e-4,8",+primal_weight,1e-4,8,self,TERMINATION_REASON_OPTIMAL,70,2.782061592,234.0,0.0,1.3252689216244122e-9,1.3252689198680743e-9,9.876816124284866e-5,1.5664052383530054e-5,1.1822359774723988e-6,1.8711633467842478e-7,9.876816124284866e-5,1.5664052383530054e-5,2.1604652866715728e-7,9.355816733921239e-8,0.0006143359995862197,0.004792251487019282,3.4584186180480587e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,70,2.970290552,234.0,0.0,1.3300706900308744e-9,1.3300706882617864e-9,9.91458132091181e-5,1.5729902841596214e-5,1.1860847794710642e-6,1.8921641531910303e-7,9.91458132091181e-5,1.5729902841596214e-5,2.1674987413048571e-7,9.460820765955151e-8,0.0006140777431144433,0.004790674357427907,3.4487268951656724e-6
