experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,70,7.050853466,234.0,0.0,8.906231573103083e-10,8.906231565170987e-10,9.79989431571122e-5,1.61224239047035e-5,1.221755861524899e-6,3.3071668428550053e-7,9.79989431571122e-5,1.61224239047035e-5,2.232685502648468e-7,1.6535834214275026e-7,0.0006147294869044626,0.004881040292169244,3.8011123112373714e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,67,2.775559571,225.0,0.0,1.232114144830425e-9,1.2321141433123197e-9,9.9029110947894e-5,1.380850477260078e-5,1.2716530060021983e-6,3.1576102671280515e-7,9.9029110947894e-5,1.380850477260078e-5,2.3238695391702782e-7,1.5788051335640258e-7,0.0006099269493217551,0.004831147975326392,3.7692929176336125e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,69,3.067054446,231.0,0.0,1.2602507466693814e-9,1.2602507450811493e-9,9.808330299781885e-5,1.4468606195410666e-5,1.2992378518799257e-6,3.3181100286822056e-7,9.808330299781885e-5,1.4468606195410666e-5,2.374279189267741e-7,1.6590550143411028e-7,0.0006161606196413783,0.004835379122041563,3.8094740894527108e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,69,2.976368659,231.0,0.0,1.2889048727208094e-9,1.2889048710595335e-9,9.929698977437336e-5,1.3729073597423894e-5,1.3078803249578994e-6,3.111188758079585e-7,9.929698977437336e-5,1.3729073597423894e-5,2.390072790064661e-7,1.5555943790397926e-7,0.00061645222712702,0.004826024580436871,3.777048373361954e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,70,3.042762538,234.0,0.0,1.305156856662122e-9,1.3051568549586877e-9,9.798700484914948e-5,1.3809680725242982e-5,1.2954989563244652e-6,2.9513656240017267e-7,9.798700484914948e-5,1.3809680725242982e-5,2.3674465820624238e-7,1.4756828120008634e-7,0.000616466732787828,0.004823418262137641,3.772840831251341e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,70,2.841834232,234.0,0.0,1.312853950825998e-9,1.3128539491024123e-9,9.880350111789253e-5,1.3920856719785096e-5,1.2985796442104636e-6,2.8346884305913266e-7,9.880350111789253e-5,1.3920856719785096e-5,2.3730763542598483e-7,1.4173442152956633e-7,0.000616288348512736,0.004819900123455702,3.7473238315083314e-6
"+primal_weight,1e-4,8",+primal_weight,1e-4,8,self,TERMINATION_REASON_OPTIMAL,70,3.017586089,234.0,0.0,1.3230281655934356e-9,1.3230281638430321e-9,9.98362573256877e-5,1.4093536943661126e-5,1.3032098823869396e-6,2.711082484994711e-7,9.98362573256877e-5,1.4093536943661126e-5,2.381537836603403e-7,1.3555412424973554e-7,0.0006159039012213113,0.004815573791161825,3.7144189309502607e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,71,3.055017237,237.0,0.0,1.3219874623915714e-9,1.3219874606439206e-9,9.847699413312033e-5,1.4179215206376009e-5,1.2822838368006973e-6,2.581174041859837e-7,9.847699413312033e-5,1.4179215206376009e-5,2.343296744352902e-7,1.2905870209299185e-7,0.000616296602085556,0.004815849602975235,3.707208663624552e-6
