experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,0",+primal_weight,1e-4,0,nug08-3rd,TERMINATION_REASON_OPTIMAL,1574,32.248106041,4747.0,214.02773693923012,213.98732020780926,9.420818861145424e-5,0.0004100612199484964,9.441497779838492e-5,0.0,0.0,8.201224398969928e-5,4.720748889919246e-5,0.0,0.0,0.2500397320037486,4.796427713453813,22.530330715820998
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,nug08-3rd,TERMINATION_REASON_OPTIMAL,1264,25.638998087,3817.0,214.02328179267016,213.9843920902108,9.065036554561587e-5,0.00044276347839144786,9.70536140278977e-5,0.0,0.0,8.855269567828957e-5,4.852680701394885e-5,0.0,0.0,0.2500440843352331,4.796347491497097,22.68899139329771
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,nug08-3rd,TERMINATION_REASON_OPTIMAL,1934,44.984445607,5827.0,213.99279753901536,214.02985078936211,8.636665334832811e-5,0.00014539744058255326,3.0057774026648332e-5,0.006967230629402026,0.0007335045756784453,2.907948811651065e-5,1.5028887013324166e-5,8.64637521978715e-6,3.4003523376497536e-5,0.24999873664442326,4.795670728359222,22.602686491994305
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,nug08-3rd,TERMINATION_REASON_OPTIMAL,824,18.866428619,2497.0,214.0178813131857,213.993684905493,5.640036213001652e-5,0.0004374484168478987,9.548677914206216e-5,0.0,0.0,8.748968336957974e-5,4.774338957103108e-5,0.0,0.0,0.2500508971867587,4.796244270440277,22.44257159354179
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,nug08-3rd,TERMINATION_REASON_OPTIMAL,854,19.789447354,2587.0,214.03260273385024,213.9952729367489,8.701019028888696e-5,0.00047360691351255516,0.00010663396343346676,0.0,0.0,9.472138270251103e-5,5.331698171673338e-5,0.0,0.0,0.25004463251371084,4.796523614471197,22.30380954613426
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,nug08-3rd,TERMINATION_REASON_OPTIMAL,851,19.624147089,2578.0,214.03108300201023,213.99496408531255,8.418816746186268e-5,0.00046801949924486097,0.0001205741766368007,0.0,0.0,9.36038998489722e-5,6.028708831840035e-5,0.0,0.0,0.2500474706971409,4.796487451986383,22.76988261343823
