experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+primal_weight,1e-4,1",+primal_weight,1e-4,1,self,TERMINATION_REASON_OPTIMAL,72,7.179653118,240.0,0.0,8.499488935586678e-10,8.499488928362545e-10,9.684450470367203e-5,1.7101705603522088e-5,1.1629534374265591e-6,3.45063145216723e-7,9.684450470367203e-5,1.7101705603522088e-5,2.1252276021468996e-7,1.725315726083615e-7,0.0006139745914420968,0.004882959710457525,3.661177624561842e-6
"+primal_weight,1e-4,2",+primal_weight,1e-4,2,self,TERMINATION_REASON_OPTIMAL,75,3.761067643,249.0,0.0,7.786481054369249e-10,7.786481048306321e-10,9.972488275486692e-5,1.4002127971942795e-5,1.0608226720642108e-6,3.033167031410117e-7,9.972488275486692e-5,1.4002127971942795e-5,1.9385897587120388e-7,1.5165835157050586e-7,0.000622947999961255,0.004903347507575897,3.6769762833649007e-6
"+primal_weight,1e-4,3",+primal_weight,1e-4,3,self,TERMINATION_REASON_OPTIMAL,79,3.750950074,261.0,0.0,1.3148797054714815e-9,1.3148797037425727e-9,9.883911061059666e-5,1.6418759598037144e-5,1.24156907657612e-6,2.773477666801551e-7,9.883911061059666e-5,1.6418759598037144e-5,2.2688929638924063e-7,1.3867388334007755e-7,0.0006148598135991715,0.004894198539660793,3.6646532872487853e-6
"+primal_weight,1e-4,4",+primal_weight,1e-4,4,self,TERMINATION_REASON_OPTIMAL,69,2.907790631,231.0,0.0,1.3252101886226293e-9,1.3252101868664474e-9,9.872301494617879e-5,1.5052208904998434e-5,1.2036942464178844e-6,1.8677348169609554e-7,9.872301494617879e-5,1.5052208904998434e-5,2.1996789851650844e-7,9.338674084804777e-8,0.000608745502648066,0.004797678325118576,3.5918971332641603e-6
"+primal_weight,1e-4,5",+primal_weight,1e-4,5,self,TERMINATION_REASON_OPTIMAL,70,3.255343952,234.0,0.0,1.325363714498015e-9,1.325363712741426e-9,9.894066201024686e-5,1.4893751324912937e-5,1.2200860601786026e-6,1.9594585572399337e-7,9.894066201024686e-5,1.4893751324912937e-5,2.2296340409157402e-7,9.797292786199668e-8,0.0006137751795569339,0.004803143250449754,3.6907333279793013e-6
"+primal_weight,1e-4,6",+primal_weight,1e-4,6,self,TERMINATION_REASON_OPTIMAL,71,3.453779261,237.0,0.0,1.306659502738105e-9,1.3066595010307462e-9,9.922151957752767e-5,1.4849827889216566e-5,1.2225339036967867e-6,2.035609163095586e-7,9.922151957752767e-5,1.4849827889216566e-5,2.2341073280166348e-7,1.017804581547793e-7,0.0006133446264385779,0.0048058665114619654,3.7234918810457958e-6
"+primal_weight,1e-4,8",+primal_weight,1e-4,8,self,TERMINATION_REASON_OPTIMAL,73,3.07469026,243.0,0.0,1.2789683331469435e-9,1.2789683315111835e-9,9.790390627983754e-5,1.486684920292753e-5,1.2016713350591171e-6,1.9454730674332996e-7,9.790390627983754e-5,1.486684920292753e-5,2.19598223607953e-7,9.727365337166498e-8,0.0006106402354792793,0.004806528886469588,3.7216831189088166e-6
"+primal_weight,1e-4,10",+primal_weight,1e-4,10,self,TERMINATION_REASON_OPTIMAL,76,3.705781361,252.0,0.0,9.144241482175134e-10,9.144241473813419e-10,9.927535476585314e-5,1.2943528226411628e-5,1.1609008245352613e-6,3.535106833965459e-7,9.927535476585314e-5,1.2943528226411628e-5,2.1214765752934414e-7,1.7675534169827296e-7,0.000572587748016064,0.0048606883964756745,4.082373400675801e-6
