experiment_label,solver,tolerance,memory,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"+step_size,1e-4,0",+step_size,1e-4,0,buildingenergy,TERMINATION_REASON_OPTIMAL,5840,87.9824626,6226.5,33232.557549841935,33230.92471798641,2.4566983745461805e-5,0.6229066665146475,0.34752273480199847,0.6874457766934609,0.671500877190681,9.536546962601212e-5,0.0018445907123741299,9.252595772909158e-5,0.00010172714394647492,175.54769186591417,6729.716604691964,599.999645366748
"+step_size,1e-4,1",+step_size,1e-4,1,buildingenergy,TERMINATION_REASON_OPTIMAL,6680,123.189429791,7141.5,33235.0576366951,33229.15394311125,8.882381389493422e-5,0.6396606430751617,0.3092866941622958,0.09251105039260567,0.07894672163906336,9.79304619895335e-5,0.0016416404061671424,1.2451416283726679e-5,1.1959812397979602e-5,176.24471643854224,6747.712979231773,600.0002027729702
"+step_size,1e-4,2",+step_size,1e-4,2,buildingenergy,TERMINATION_REASON_OPTIMAL,15080,284.871317552,15999.5,33246.247240113364,33252.4202661779,9.28279237478968e-5,0.01674697807261679,0.013477807054329105,0.4552152824618109,0.455212169334402,2.563920912337952e-6,7.153787429116143e-5,6.126916683565488e-5,6.896109215791577e-5,174.96413063257043,6720.092121190635,600.0000000000008
"+step_size,1e-4,3",+step_size,1e-4,3,buildingenergy,TERMINATION_REASON_OPTIMAL,8760,169.499226527,9400.5,33241.89159063568,33236.31168641852,8.393458317937645e-5,0.5468984734490533,0.2731533665647703,0.0341351577640716,0.030796154396853126,8.372880330538518e-5,0.001449850937971509,4.5943815082345306e-6,4.665377124201352e-6,175.47602656980732,6706.752961463545,599.9999999999997
